timestamp,node_id,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,location,elevation_m,hour_sin,hour_cos,Wind_kph,calculated_pressure_hPa,inversion_multiplier
2026-05-14 20:01:28,56,0.0,0.07780807946159597,16.507068634033203,99.37531280517578,-104.36125946044922,6.4708404541015625,True,,,-0.8628079217361665,0.5055318884000467,2.0,776.1813347931154,1.0
2026-05-14 20:01:30,76,87.25770857291477,41.86354025724667,16.937345504760742,100.98536682128906,-68.2674331665039,10.961108207702637,True,,,-0.8627343859777922,0.5056573733779839,2.0,775.2525441542009,1.0
2026-05-14 20:01:32,56,0.0,0.08090726938547495,16.507070541381836,99.37528228759766,-104.36135864257812,6.470824718475342,True,,,-0.8626608319691447,0.505782847659253,2.0,776.1813347931154,1.0
2026-05-14 20:01:34,76,89.18226315474058,40.013251005596324,16.937353134155273,100.98532104492188,-68.26746368408203,10.961090087890625,True,,,-0.8625872597117816,0.5059083112411965,2.0,775.2525441542009,1.0
2026-05-14 20:01:36,56,0.0,0.07699033175637499,16.507070541381836,99.37525177001953,-104.36145782470703,6.4708099365234375,True,,,-0.8625136692072576,0.5060337641211635,2.0,776.1813347931154,1.0
2026-05-14 20:01:38,76,88.4498070389667,40.5581010006248,16.937358856201172,100.98526763916016,-68.26749420166016,10.96107006072998,True,,,-0.8624400604571307,0.5061592062964979,2.0,775.2525441542009,1.0
2026-05-14 20:01:40,56,0.0,0.08031291015809627,16.50707244873047,99.37521362304688,-104.36155700683594,6.4707932472229,True,,,-0.8623664334629572,0.5062846377645475,2.0,776.1813347931154,1.0
2026-05-14 20:01:42,76,85.1394981260918,40.39550368482773,16.93736457824707,100.98522186279297,-68.26750946044922,10.961050033569336,True,,,-0.8622927882262954,0.5064100585226574,2.0,775.2525441542009,1.0
2026-05-14 20:01:44,56,0.0,0.07920517956256208,16.50707244873047,99.37518310546875,-104.36166381835938,6.470778465270996,True,,,-0.8622191247487032,0.5065354685681746,2.0,776.1813347931154,1.0
2026-05-14 20:01:46,76,91.14768948084475,40.09314511543473,16.9373722076416,100.98517608642578,-68.26753997802734,10.961031913757324,True,,,-0.8621454430317376,0.5066608678984483,2.0,775.2525441542009,1.0
2026-05-14 20:01:48,56,0.0,0.07894577989395643,16.5070743560791,99.37515258789062,-104.36176300048828,6.470760822296143,True,,,-0.862071743076959,0.506786256510823,2.0,776.1813347931154,1.0
2026-05-14 20:01:50,76,89.98021055041228,40.183246966056736,16.9373779296875,100.9851303100586,-68.26757049560547,10.961009979248047,True,,,-0.8619980248859246,0.506911634402649,2.0,775.2525441542009,1.0
2026-05-14 20:01:52,56,0.0,0.0808410602260766,16.5070743560791,99.37511444091797,-104.36186218261719,6.470746040344238,True,,,-0.8619242884601953,0.5070370015712719,2.0,776.1813347931154,1.0
2026-05-14 20:01:54,76,89.05138014543078,40.13007372420377,16.9373836517334,100.98507690429688,-68.2676010131836,10.960991859436035,True,,,-0.8618505338013305,0.5071623580140404,2.0,775.2525441542009,1.0
2026-05-14 20:01:56,56,0.0,0.07872069726938256,16.507076263427734,99.37508392333984,-104.3619613647461,6.470730304718018,True,,,-0.8617767609108903,0.5072877037283028,2.0,776.1813347931154,1.0
2026-05-14 20:01:58,76,89.40286331724482,38.43149027225814,16.93739128112793,100.98502349853516,-68.26761627197266,10.960973739624023,True,,,-0.8617029697904348,0.5074130387114082,2.0,775.2525441542009,1.0
2026-05-14 20:02:00,56,0.0,0.07773854277398345,16.507076263427734,99.37504577636719,-104.362060546875,6.4707136154174805,True,,,-0.8616291604415255,0.5075383629607045,2.0,776.1813347931154,1.0
2026-05-14 20:02:02,76,86.87698746141822,40.93256290047601,16.93739891052246,100.98497772216797,-68.26764678955078,10.960953712463379,True,,,-0.8615553328657243,0.5076636764735399,2.0,775.2525441542009,1.0
2026-05-14 20:02:04,56,0.0,0.08160375239137645,16.507078170776367,99.37503051757812,-104.3621597290039,6.470698833465576,True,,,-0.8614814870645923,0.5077889792472644,2.0,776.1813347931154,1.0
2026-05-14 20:02:06,76,84.77169115397552,42.03249467539417,16.93740463256836,100.98493194580078,-68.2676773071289,10.960933685302734,True,,,-0.8614076230396918,0.5079142712792271,2.0,775.2525441542009,1.0
2026-05-14 20:02:08,56,0.0,0.07806301409166037,16.507078170776367,99.37499237060547,-104.36226654052734,6.4706830978393555,True,,,-0.8613337407925847,0.5080395525667785,2.0,776.1813347931154,1.0
2026-05-14 20:02:10,76,87.95516241065229,40.788064882079496,16.93741226196289,100.98487854003906,-68.26770782470703,10.960915565490723,True,,,-0.8612598403248355,0.508164823107266,2.0,775.2525441542009,1.0
2026-05-14 20:02:12,56,0.0,0.0790476620055838,16.507078170776367,99.37496185302734,-104.36236572265625,6.470667362213135,True,,,-0.8611859216380054,0.5082900828980427,2.0,776.1813347931154,1.0
2026-05-14 20:02:14,76,85.46937710644823,39.20702281882597,16.93741798400879,100.98483276367188,-68.26773071289062,10.960895538330078,True,,,-0.8611119847336601,0.5084153319364559,2.0,775.2525441542009,1.0
2026-05-14 20:02:16,56,0.0,0.07599368284205492,16.507078170776367,99.37492370605469,-104.36246490478516,6.470651626586914,True,,,-0.8610380296133618,0.5085405702198591,2.0,776.1813347931154,1.0
2026-05-14 20:02:18,76,89.66629173853352,40.097851570237516,16.937423706054688,100.98477935791016,-68.26775360107422,10.960877418518066,True,,,-0.8609640562786763,0.5086657977456006,2.0,775.2525441542009,1.0
2026-05-14 20:02:20,56,0.0,0.07939677977960252,16.507081985473633,99.37489318847656,-104.36256408691406,6.470634937286377,True,,,-0.8608900647311675,0.508791014511033,2.0,776.1813347931154,1.0
2026-05-14 20:02:22,76,90.62615282323742,39.69318233253867,16.93743133544922,100.98473358154297,-68.26778411865234,10.960857391357422,True,,,-0.8608160549724014,0.5089162205135059,2.0,775.2525441542009,1.0
2026-05-14 20:02:24,56,0.0,0.07811745445701927,16.507081985473633,99.37486267089844,-104.36266326904297,6.470620155334473,True,,,-0.8607420270039434,0.5090414157503715,2.0,776.1813347931154,1.0
2026-05-14 20:02:26,76,88.6145084229231,39.03320610669766,16.937437057495117,100.98468017578125,-68.26781463623047,10.96083927154541,True,,,-0.8606679808273594,0.5091666002189814,2.0,775.2525441542009,1.0
2026-05-14 20:02:28,56,0.0,0.07873170659491777,16.507081985473633,99.37482452392578,-104.36276245117188,6.470604419708252,True,,,-0.8605939164442152,0.5092917739166882,2.0,776.1813347931154,1.0
2026-05-14 20:02:30,76,87.5535805583702,40.96730459171375,16.93744468688965,100.98463439941406,-68.26783752441406,10.960817337036133,True,,,-0.8605198338560791,0.5094169368408417,2.0,775.2525441542009,1.0
2026-05-14 20:02:32,56,0.0,0.07750542799006463,16.5070858001709,99.37479400634766,-104.36286926269531,6.470587730407715,True,,,-0.8604457330645162,0.5095420889887972,2.0,776.1813347931154,1.0
2026-05-14 20:02:34,76,87.75328471191742,41.35841844645479,16.937450408935547,100.98458099365234,-68.26786041259766,10.960799217224121,True,,,-0.8603716140710956,0.5096672303579048,2.0,775.2525441542009,1.0
2026-05-14 20:02:36,56,0.0,0.07955583770981481,16.5070858001709,99.37476348876953,-104.36296844482422,6.4705729484558105,True,,,-0.8602974768773847,0.5097923609455185,2.0,776.1813347931154,1.0
2026-05-14 20:02:38,76,87.49254357235502,40.05173201755371,16.937456130981445,100.98453521728516,-68.26789093017578,10.960777282714844,True,,,-0.8602233214849517,0.5099174807489908,2.0,775.2525441542009,1.0
2026-05-14 20:02:40,56,0.0,0.07661764222240958,16.5070858001709,99.37474060058594,-104.36306762695312,6.47055721282959,True,,,-0.8601491478953649,0.510042589765676,2.0,776.1813347931154,1.0
2026-05-14 20:02:42,76,89.26076511495552,41.432801664414775,16.937463760375977,100.98448944091797,-68.2679214477539,10.960761070251465,True,,,-0.8600749561101944,0.5101676879929258,2.0,775.2525441542009,1.0
2026-05-14 20:02:44,56,0.0,0.07909972539911743,16.50708770751953,99.37470245361328,-104.36316680908203,6.470541477203369,True,,,-0.8600007461310094,0.510292775428094,2.0,776.1813347931154,1.0
2026-05-14 20:02:46,76,86.28253103467397,40.375011181002705,16.937471389770508,100.98443603515625,-68.26795196533203,10.960739135742188,True,,,-0.8599265179593785,0.5104178520685367,2.0,775.2525441542009,1.0
2026-05-14 20:02:48,56,0.0,0.07837402782602784,16.50708770751953,99.37467193603516,-104.36326599121094,6.470525741577148,True,,,-0.8598522715968737,0.5105429179116052,2.0,776.1813347931154,1.0
2026-05-14 20:02:50,76,86.15632797086306,40.50933281417205,16.93747901916504,100.98439025878906,-68.2679672241211,10.960719108581543,True,,,-0.859778007045064,0.5106679729546566,2.0,775.2525441542009,1.0
2026-05-14 20:02:52,56,0.0,0.07672029499483114,16.50708770751953,99.37464141845703,-104.36337280273438,6.470510005950928,True,,,-0.8597037243055214,0.5107930171950434,2.0,776.1813347931154,1.0
2026-05-14 20:02:54,76,85.99601303106985,40.21584739857767,16.937484741210938,100.98433685302734,-68.26799774169922,10.960700988769531,True,,,-0.8596294233798167,0.5109180506301219,2.0,775.2525441542009,1.0
2026-05-14 20:02:56,56,0.0,0.07874301755785468,16.507089614868164,99.37460327148438,-104.36347198486328,6.470494270324707,True,,,-0.8595551042695224,0.5110430732572456,2.0,776.1813347931154,1.0
2026-05-14 20:02:58,76,88.96106350625384,41.90723784278893,16.937490463256836,100.98429107666016,-68.26802825927734,10.96068286895752,True,,,-0.8594807669762101,0.5111680850737705,2.0,775.2525441542009,1.0
2026-05-14 20:03:00,56,0.0,0.07852237059693479,16.507089614868164,99.37457275390625,-104.36357116699219,6.470478534698486,True,,,-0.8594064115014526,0.5112930860770523,2.0,776.1813347931154,1.0
2026-05-14 20:03:02,76,88.25318187973375,40.14530819814824,16.937498092651367,100.98423767089844,-68.26805877685547,10.960662841796875,True,,,-0.859332037846823,0.5114180762644456,2.0,775.2525441542009,1.0
2026-05-14 20:03:04,56,0.0,0.08181242384728235,16.507091522216797,99.3745346069336,-104.3636703491211,6.470462799072266,True,,,-0.8592576460138934,0.5115430556333089,2.0,776.1813347931154,1.0
2026-05-14 20:03:06,76,86.77830676174413,41.25665014278955,16.937503814697266,100.98418426513672,-68.26808166503906,10.96064281463623,True,,,-0.8591832360042387,0.5116680241809962,2.0,775.2525441542009,1.0
2026-05-14 20:03:08,56,0.0,0.08111555178128577,16.507091522216797,99.37450408935547,-104.36378479003906,6.4704461097717285,True,,,-0.8591088078194328,0.5117929819048644,2.0,776.1813347931154,1.0
2026-05-14 20:03:10,76,86.90942944734174,39.992274408995655,16.937511444091797,100.98413848876953,-68.26810455322266,10.960622787475586,True,,,-0.8590343614610498,0.5119179288022704,2.0,775.2525441542009,1.0
2026-05-14 20:03:12,56,0.0,0.07682470039323003,16.50709342956543,99.37447357177734,-104.36387634277344,6.470431327819824,True,,,-0.8589598969306643,0.5120428648705716,2.0,776.1813347931154,1.0
2026-05-14 20:03:14,76,87.59780124313993,40.46509603537614,16.937517166137695,100.98409271240234,-68.26813507080078,10.960602760314941,True,,,-0.8588854142298524,0.5121677901071238,2.0,775.2525441542009,1.0
2026-05-14 20:03:16,56,0.0,0.08293033162799968,16.507095336914062,99.37443542480469,-104.36397552490234,6.4704155921936035,True,,,-0.8588109133601888,0.5122927045092858,2.0,776.1813347931154,1.0
2026-05-14 20:03:18,76,84.5620650722769,41.090424097338534,16.937524795532227,100.98403930664062,-68.2681655883789,10.96058464050293,True,,,-0.8587363943232508,0.5124176080744127,2.0,775.2525441542009,1.0
2026-05-14 20:03:20,56,0.0,0.07946751082296985,16.507095336914062,99.3744125366211,-104.36407470703125,6.470399856567383,True,,,-0.8586618571206129,0.5125425007998655,2.0,776.1813347931154,1.0
2026-05-14 20:03:22,76,87.51197666729787,41.53683778464238,16.937530517578125,100.9839859008789,-68.2681884765625,10.960562705993652,True,,,-0.8585873017538538,0.5126673826829992,2.0,775.2525441542009,1.0
2026-05-14 20:03:24,56,0.0,0.07900599065698853,16.507097244262695,99.37437438964844,-104.36417388916016,6.470384120941162,True,,,-0.8585127282245488,0.512792253721175,2.0,776.1813347931154,1.0
2026-05-14 20:03:26,76,91.08375497007977,40.229893130620596,16.937538146972656,100.98394012451172,-68.26821899414062,10.96054458618164,True,,,-0.8584381365342768,0.5129171139117491,2.0,775.2525441542009,1.0
2026-05-14 20:03:28,56,0.0,0.08124119070261449,16.507097244262695,99.37435150146484,-104.36427307128906,6.470367431640625,True,,,-0.8583635266846152,0.5130419632520812,2.0,776.1813347931154,1.0
2026-05-14 20:03:30,76,88.04350163887374,41.54778635440152,16.937545776367188,100.98388671875,-68.26824188232422,10.960526466369629,True,,,-0.8582888986771424,0.5131668017395299,2.0,775.2525441542009,1.0
2026-05-14 20:03:32,56,0.0,0.08177201919851564,16.507097244262695,99.37431335449219,-104.36437225341797,6.470352649688721,True,,,-0.8582142525134365,0.5132916293714552,2.0,776.1813347931154,1.0
2026-05-14 20:03:34,76,85.30142989098037,38.80286961422631,16.93755340576172,100.98384094238281,-68.26827239990234,10.960504531860352,True,,,-0.8581395881950776,0.5134164461452152,2.0,775.2525441542009,1.0
2026-05-14 20:03:36,56,0.0,0.07942349388061444,16.507097244262695,99.374267578125,-104.36448669433594,6.470335960388184,True,,,-0.8580649057236441,0.5135412520581708,2.0,776.1813347931154,1.0
2026-05-14 20:03:38,76,90.6415944747035,40.439367544669636,16.937559127807617,100.98379516601562,-68.26829528808594,10.96048641204834,True,,,-0.8579902051007172,0.5136660471076798,2.0,775.2525441542009,1.0
2026-05-14 20:03:40,56,0.0,0.07944869091757353,16.507097244262695,99.3742446899414,-104.36457824707031,6.470320224761963,True,,,-0.8579154863278755,0.5137908312911051,2.0,776.1813347931154,1.0
2026-05-14 20:03:42,76,86.87531196733454,40.0135751154088,16.93756675720215,100.98373413085938,-68.26832580566406,10.960466384887695,True,,,-0.8578407494067012,0.5139156046058042,2.0,775.2525441542009,1.0
2026-05-14 20:03:44,56,0.0,0.07987072545276071,16.507099151611328,99.37421417236328,-104.36467742919922,6.470304489135742,True,,,-0.857765994338774,0.5140403670491397,2.0,776.1813347931154,1.0
2026-05-14 20:03:46,76,89.29371991627515,40.52241318021924,16.937572479248047,100.98368835449219,-68.26835632324219,10.96044635772705,True,,,-0.8576912211256753,0.5141651186184726,2.0,775.2525441542009,1.0
2026-05-14 20:03:48,56,0.0,0.07877378665075348,16.50710105895996,99.37418365478516,-104.36477661132812,6.470289707183838,True,,,-0.8576164297689877,0.5142898593111621,2.0,776.1813347931154,1.0
2026-05-14 20:03:50,76,85.71053829405146,40.17552081435375,16.937580108642578,100.983642578125,-68.26838684082031,10.960426330566406,True,,,-0.8575416202702929,0.5144145891245705,2.0,775.2525441542009,1.0
2026-05-14 20:03:52,56,0.0,0.07797224723673761,16.507102966308594,99.3741455078125,-104.3648910522461,6.470273017883301,True,,,-0.8574667926311735,0.5145393080560591,2.0,776.1813347931154,1.0
2026-05-14 20:03:54,76,87.85239357075162,40.44824111605906,16.937585830688477,100.98358154296875,-68.26841735839844,10.960406303405762,True,,,-0.8573919468532119,0.5146640161029904,2.0,775.2525441542009,1.0
2026-05-14 20:03:56,56,0.0,0.07574753032666899,16.507102966308594,99.37411499023438,-104.364990234375,6.47025728225708,True,,,-0.8573170829379926,0.514788713262724,2.0,776.1813347931154,1.0
2026-05-14 20:03:58,76,85.10319432334637,39.690312600941,16.937593460083008,100.98353576660156,-68.2684326171875,10.960386276245117,True,,,-0.8572422008870976,0.5149133995326253,2.0,775.2525441542009,1.0
2026-05-14 20:04:00,56,0.0,0.08044181399866984,16.507104873657227,99.37408447265625,-104.3650894165039,6.470241546630859,True,,,-0.8571673007021123,0.5150380749100542,2.0,776.1813347931154,1.0
2026-05-14 20:04:02,76,89.81911246139137,40.82990279962705,16.937599182128906,100.98348236083984,-68.26846313476562,10.960366249084473,True,,,-0.8570923823846207,0.515162739392374,2.0,775.2525441542009,1.0
2026-05-14 20:04:04,56,0.0,0.07958721501896551,16.507104873657227,99.3740463256836,-104.36518859863281,6.470225811004639,True,,,-0.8570174459362077,0.5152873929769477,2.0,776.1813347931154,1.0
2026-05-14 20:04:06,76,87.41050339938886,40.43752242667269,16.937606811523438,100.98343658447266,-68.26849365234375,10.960348129272461,True,,,-0.8569424913584582,0.5154120356611385,2.0,775.2525441542009,1.0
2026-05-14 20:04:08,56,0.0,0.07886146696756269,16.507104873657227,99.3740234375,-104.36528015136719,6.470211029052734,True,,,-0.8568675186529577,0.5155366674423102,2.0,776.1813347931154,1.0
2026-05-14 20:04:10,76,86.88189804909615,37.89673258025291,16.937612533569336,100.98338317871094,-68.26852416992188,10.9603271484375,True,,,-0.8567925278212933,0.5156612883178242,2.0,775.2525441542009,1.0
2026-05-14 20:04:12,56,0.0,0.0786597215688495,16.50710678100586,99.37399291992188,-104.3653793334961,6.470194339752197,True,,,-0.8567175188650498,0.5157858982850473,2.0,776.1813347931154,1.0
2026-05-14 20:04:14,76,89.32200573373233,40.14856994228725,16.9376220703125,100.98332977294922,-68.26854705810547,10.960308074951172,True,,,-0.8566424917858149,0.5159104973413412,2.0,775.2525441542009,1.0
2026-05-14 20:04:16,56,0.0,0.07698530097784367,16.50710678100586,99.37396240234375,-104.36549377441406,6.470179557800293,True,,,-0.8565674465851756,0.516035085484071,2.0,776.1813347931154,1.0
2026-05-14 20:04:18,76,83.89692052202955,41.11857466778611,16.93762969970703,100.98328399658203,-68.2685775756836,10.960288047790527,True,,,-0.8564923832647191,0.516159662710601,2.0,775.2525441542009,1.0
2026-05-14 20:04:20,56,0.0,0.07742548779363118,16.50710678100586,99.3739242553711,-104.36559295654297,6.470163822174072,True,,,-0.8564173018260332,0.5162842290182968,2.0,776.1813347931154,1.0
2026-05-14 20:04:22,76,89.56935650097462,40.26822375092168,16.93763542175293,100.98323059082031,-68.26860809326172,10.960269927978516,True,,,-0.8563422022707069,0.5164087844045218,2.0,775.2525441542009,1.0
2026-05-14 20:04:24,56,0.0,0.07769205186323502,16.507108688354492,99.37389373779297,-104.36569213867188,6.470147132873535,True,,,-0.8562670846003283,0.5165333288666417,2.0,776.1813347931154,1.0
2026-05-14 20:04:26,76,89.89045867427268,41.277587148042336,16.937641143798828,100.9831771850586,-68.26863861083984,10.960247039794922,True,,,-0.8561919488164866,0.516657862402022,2.0,775.2525441542009,1.0
2026-05-14 20:04:28,56,0.0,0.08176088928997743,16.507108688354492,99.37385559082031,-104.36579132080078,6.4701313972473145,True,,,-0.8561167949207708,0.5167823850080293,2.0,776.1813347931154,1.0
2026-05-14 20:04:30,76,87.62627794660077,41.82524170814404,16.93764877319336,100.98312377929688,-68.26866149902344,10.96022891998291,True,,,-0.8560416229147718,0.5169068966820269,2.0,775.2525441542009,1.0
2026-05-14 20:04:32,56,0.0,0.07688915727428333,16.507110595703125,99.37382507324219,-104.36589050292969,6.470115661621094,True,,,-0.8559664328000782,0.517031397421384,2.0,776.1813347931154,1.0
2026-05-14 20:04:34,76,87.91556851905185,41.637687448564826,16.93765640258789,100.98307800292969,-68.26868438720703,10.960210800170898,True,,,-0.8558912245782819,0.5171558872234648,2.0,775.2525441542009,1.0
2026-05-14 20:04:36,56,0.0,0.07747637181192567,16.507112503051758,99.37379455566406,-104.36599731445312,6.470099925994873,True,,,-0.8558159982509734,0.5172803660856363,2.0,776.1813347931154,1.0
2026-05-14 20:04:38,76,85.18422039224507,40.36237337908001,16.93766212463379,100.98302459716797,-68.26871490478516,10.960188865661621,True,,,-0.8557407538197439,0.5174048340052655,2.0,775.2525441542009,1.0
2026-05-14 20:04:40,56,0.0,0.07774060604541914,16.507112503051758,99.3737564086914,-104.36609649658203,6.470085144042969,True,,,-0.855665491286185,0.5175292909797201,2.0,776.1813347931154,1.0
2026-05-14 20:04:42,76,86.57279358875242,40.01061026792446,16.93766975402832,100.98297119140625,-68.26874542236328,10.96017074584961,True,,,-0.8555902106518893,0.5176537370063657,2.0,775.2525441542009,1.0
2026-05-14 20:04:44,56,0.0,0.07726051221080057,16.50711441040039,99.37372589111328,-104.36619567871094,6.470068454742432,True,,,-0.8555149119184495,0.51777817208257,2.0,776.1813347931154,1.0
2026-05-14 20:04:46,76,88.27130989703761,40.725703376663006,16.93767738342285,100.98292541503906,-68.26876831054688,10.960148811340332,True,,,-0.8554395950874571,0.5179025962057029,2.0,775.2525441542009,1.0
2026-05-14 20:04:48,56,0.0,0.0757541499177036,16.50711441040039,99.37370300292969,-104.36629486083984,6.470052719116211,True,,,-0.8553642601605073,0.5180270093731292,2.0,776.1813347931154,1.0
2026-05-14 20:04:50,76,87.77172531495071,39.581780489413845,16.93768310546875,100.98286437988281,-68.268798828125,10.96013069152832,True,,,-0.8552889071391916,0.5181514115822201,2.0,775.2525441542009,1.0
2026-05-14 20:04:52,56,0.0,0.08012504133950135,16.507116317749023,99.37367248535156,-104.36639404296875,6.470037937164307,True,,,-0.8552135360251056,0.5182758028303419,2.0,776.1813347931154,1.0
2026-05-14 20:04:54,76,85.52767571027722,40.75200700973677,16.93769073486328,100.98281860351562,-68.26882934570312,10.960110664367676,True,,,-0.8551381468198427,0.5184001831148646,2.0,775.2525441542009,1.0
2026-05-14 20:04:56,56,0.0,0.07682738484967702,16.507116317749023,99.3736343383789,-104.36650085449219,6.470022201538086,True,,,-0.8550627395249987,0.5185245524331555,2.0,776.1813347931154,1.0
2026-05-14 20:04:58,76,90.03941869012482,41.969642624478695,16.937698364257812,100.9827651977539,-68.26885986328125,10.960090637207031,True,,,-0.8549873141421682,0.5186489107825846,2.0,775.2525441542009,1.0
2026-05-14 20:05:00,56,0.0,0.07896413756674858,16.507116317749023,99.37360382080078,-104.3666000366211,6.470005512237549,True,,,-0.8549118706729468,0.5187732581605211,2.0,776.1813347931154,1.0
2026-05-14 20:05:02,76,85.61313608002018,40.126212635719135,16.937705993652344,100.98271942138672,-68.26888275146484,10.960068702697754,True,,,-0.8548364091189309,0.5188975945643339,2.0,775.2525441542009,1.0
2026-05-14 20:05:04,56,0.0,0.0776356612084876,16.507116317749023,99.37357330322266,-104.36669921875,6.469988822937012,True,,,-0.8547609294817153,0.519021919991395,2.0,776.1813347931154,1.0
2026-05-14 20:05:06,76,90.91060951989974,39.85691253840618,16.937713623046875,100.982666015625,-68.26891326904297,10.960050582885742,True,,,-0.8546854317628984,0.5191462344390722,2.0,775.2525441542009,1.0
2026-05-14 20:05:08,56,0.0,0.07755158016466482,16.507118225097656,99.37353515625,-104.3667984008789,6.469973087310791,True,,,-0.8546099159640764,0.5192705379047364,2.0,776.1813347931154,1.0
2026-05-14 20:05:10,76,90.68632440064819,39.53861161200378,16.937721252441406,100.98260498046875,-68.2689437866211,10.960028648376465,True,,,-0.8545343820868466,0.519394830385759,2.0,775.2525441542009,1.0
2026-05-14 20:05:12,56,0.0,0.07872126841033643,16.50712013244629,99.37350463867188,-104.36689758300781,6.469958305358887,True,,,-0.8544588301328077,0.519519111879509,2.0,776.1813347931154,1.0
2026-05-14 20:05:14,76,89.34237091733891,39.11674346481491,16.937726974487305,100.98255920410156,-68.26897430419922,10.96000862121582,True,,,-0.8543832601035574,0.5196433823833583,2.0,775.2525441542009,1.0
2026-05-14 20:05:16,56,0.0,0.07839627296018596,16.50712013244629,99.37346649169922,-104.36699676513672,6.469942569732666,True,,,-0.8543076720006938,0.5197676418946787,2.0,776.1813347931154,1.0
2026-05-14 20:05:18,76,90.63881016974953,40.24972462076675,16.937734603881836,100.98250579833984,-68.26899719238281,10.959990501403809,True,,,-0.8542320658258173,0.5198918904108395,2.0,775.2525441542009,1.0
2026-05-14 20:05:20,56,0.0,0.07890686304471398,16.507122039794922,99.3734359741211,-104.36710357666016,6.469926834106445,True,,,-0.8541564415805257,0.5200161279292153,2.0,776.1813347931154,1.0
2026-05-14 20:05:22,76,83.79415069390075,40.33997931328096,16.937740325927734,100.98245239257812,-68.26902770996094,10.959970474243164,True,,,-0.8540807992664202,0.5201403544471749,2.0,775.2525441542009,1.0
2026-05-14 20:05:24,56,0.0,0.07748434159193988,16.507122039794922,99.37340545654297,-104.36720275878906,6.469911098480225,True,,,-0.8540051388850994,0.5202645699620935,2.0,776.1813347931154,1.0
2026-05-14 20:05:26,76,83.2226145447162,40.51255550278046,16.937747955322266,100.98240661621094,-68.26905822753906,10.95995044708252,True,,,-0.853929460438165,0.5203887744713411,2.0,775.2525441542009,1.0
2026-05-14 20:05:28,56,0.0,0.07889452806206393,16.507123947143555,99.37336730957031,-104.36730194091797,6.469895362854004,True,,,-0.853853763927217,0.520512967972292,2.0,776.1813347931154,1.0
2026-05-14 20:05:30,76,90.4090629970365,40.14134182076781,16.937753677368164,100.98235321044922,-68.26908874511719,10.959930419921875,True,,,-0.8537780493538578,0.5206371504623173,2.0,775.2525441542009,1.0
2026-05-14 20:05:32,56,0.0,0.07734283371044179,16.507123947143555,99.37334442138672,-104.36740112304688,6.469878673553467,True,,,-0.8537023167196884,0.5207613219387908,2.0,776.1813347931154,1.0
2026-05-14 20:05:34,76,87.77282626484566,41.043709521814996,16.937761306762695,100.9822998046875,-68.26911163330078,10.959908485412598,True,,,-0.8536265660263108,0.5208854823990858,2.0,775.2525441542009,1.0
2026-05-14 20:05:36,56,0.0,0.08044687057479724,16.507123947143555,99.3733139038086,-104.36750030517578,6.469862937927246,True,,,-0.8535507972753272,0.5210096318405767,2.0,776.1813347931154,1.0
2026-05-14 20:05:38,76,86.32243884811548,40.7306893179931,16.93777084350586,100.98223876953125,-68.2691421508789,10.959890365600586,True,,,-0.8534750104683416,0.5211337702606348,2.0,775.2525441542009,1.0
2026-05-14 20:05:40,56,0.0,0.07857574969478971,16.507123947143555,99.37328338623047,-104.36760711669922,6.469848155975342,True,,,-0.8533992056069556,0.5212578976566372,2.0,776.1813347931154,1.0
2026-05-14 20:05:42,76,88.48154176849876,40.236603467689704,16.93777847290039,100.98219299316406,-68.26917266845703,10.959868431091309,True,,,-0.8533233826927742,0.5213820140259551,2.0,775.2525441542009,1.0
2026-05-14 20:05:44,56,0.0,0.07643329086895868,16.507125854492188,99.37324523925781,-104.36770629882812,6.469831466674805,True,,,-0.8532475417274004,0.521506119365965,2.0,776.1813347931154,1.0
2026-05-14 20:05:46,76,89.64969862117738,40.26048994569017,16.93778419494629,100.98213958740234,-68.26920318603516,10.959850311279297,True,,,-0.8531716827124382,0.5216302136740419,2.0,775.2525441542009,1.0
2026-05-14 20:05:48,56,0.0,0.07430274170020056,16.507125854492188,99.37321472167969,-104.36780548095703,6.469815731048584,True,,,-0.8530958056494934,0.5217542969475591,2.0,776.1813347931154,1.0
2026-05-14 20:05:50,76,89.00574450677406,41.71646111517077,16.93779182434082,100.98208618164062,-68.26922607421875,10.959830284118652,True,,,-0.8530199105401702,0.5218783691838932,2.0,775.2525441542009,1.0
2026-05-14 20:05:52,56,0.0,0.07990902384382388,16.50712776184082,99.37318420410156,-104.36790466308594,6.469799995422363,True,,,-0.8529439973860755,0.5220024303804173,2.0,776.1813347931154,1.0
2026-05-14 20:05:54,76,86.10348222011703,40.30605832185589,16.93779945373535,100.9820327758789,-68.26925659179688,10.959808349609375,True,,,-0.8528680661888133,0.5221264805345099,2.0,775.2525441542009,1.0
2026-05-14 20:05:56,56,0.0,0.07964403933399415,16.507129669189453,99.3731460571289,-104.36800384521484,6.469785213470459,True,,,-0.8527921169499916,0.5222505196435442,2.0,776.1813347931154,1.0
2026-05-14 20:05:58,76,86.49942729483853,40.03048946800049,16.93780517578125,100.98198699951172,-68.269287109375,10.959790229797363,True,,,-0.8527161496712152,0.5223745477048989,2.0,775.2525441542009,1.0
2026-05-14 20:06:00,56,0.0,0.0785167639534217,16.507129669189453,99.37311553955078,-104.36810302734375,6.469768524169922,True,,,-0.8526401643540921,0.522498564715949,2.0,776.1813347931154,1.0
