timestamp,node_id,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,location,elevation_m
2026-05-14 11:47:18,76,395.0,126.0,20.44,84.87,-77.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:20,56,13.0,15.0,20.33,83.98,-73.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:22,76,369.0,112.0,20.44,84.87,-77.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:24,56,10.0,15.0,20.33,83.98,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:26,76,330.0,86.0,20.53,84.73,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:28,56,10.0,15.0,20.32,84.62,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:30,76,290.0,77.0,20.53,84.73,-75.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:32,56,10.0,15.0,20.32,84.62,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:34,76,290.0,72.0,20.53,84.73,-76.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:36,56,15.0,18.0,20.32,84.62,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:38,76,251.0,72.0,20.62,85.23,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:40,56,15.0,18.0,20.29,85.32,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:42,76,235.0,72.0,20.62,85.23,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:44,56,15.0,18.0,20.29,85.32,-75.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:46,76,235.0,72.0,20.62,85.23,-75.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:48,56,18.0,18.0,20.29,85.32,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:50,76,259.0,79.0,20.69,87.53,-75.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:52,56,18.0,18.0,20.29,85.22,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:54,76,259.0,95.0,20.69,87.53,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:47:56,56,20.0,18.0,20.29,85.22,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:47:58,76,298.0,109.0,20.64,89.24,-76.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:00,56,28.0,19.0,20.29,85.22,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:02,76,358.0,128.0,20.64,89.24,-76.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:04,56,28.0,19.0,20.29,86.22,-74.0,12.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:06,76,358.0,175.0,20.64,89.24,-76.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:08,56,34.0,22.0,20.29,86.22,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:10,76,458.0,197.0,20.46,88.38,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:12,56,36.0,22.0,20.29,86.22,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:14,76,516.0,197.0,20.46,88.38,-75.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:16,56,36.0,22.0,20.33,85.28,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:18,76,516.0,210.0,20.46,88.38,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:20,56,39.0,22.0,20.33,85.28,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:22,76,544.0,214.0,20.46,88.38,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:24,56,39.0,22.0,20.33,85.28,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:26,76,571.0,214.0,20.34,87.57,-74.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:28,56,39.0,22.0,20.36,84.48,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:30,76,571.0,217.0,20.34,87.57,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:32,56,36.0,22.0,20.36,84.48,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:34,76,615.0,226.0,20.34,87.57,-78.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:36,56,36.0,22.0,20.36,84.48,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:38,76,615.0,226.0,20.24,92.53,-79.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:40,56,36.0,22.0,20.36,84.48,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:42,76,657.0,249.0,20.24,92.53,-77.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:44,56,36.0,19.0,20.43,83.98,-73.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:46,76,657.0,249.0,20.24,92.53,-74.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:48,56,31.0,18.0,20.43,83.98,-73.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:50,76,670.0,217.0,20.02,91.67,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:52,56,26.0,18.0,20.43,83.98,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:54,76,670.0,214.0,20.02,91.67,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:48:56,56,26.0,18.0,20.44,83.67,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:48:58,76,626.0,217.0,20.02,91.67,-77.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:00,56,18.0,15.0,20.44,83.67,-74.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:02,76,626.0,221.0,19.77,92.11,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:04,56,15.0,15.0,20.46,83.57,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:06,76,613.0,221.0,19.77,92.11,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:08,56,10.0,15.0,20.46,83.57,-74.0,2.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:10,76,610.0,219.0,19.57,91.75,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:12,56,7.0,15.0,20.55,83.13,-74.0,0.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:14,56,5.0,12.0,20.55,83.13,-74.0,0.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:16,76,589.0,172.0,19.41,91.35,-74.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:18,56,2.0,12.0,20.59,82.83,-74.0,0.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:20,56,2.0,12.0,20.59,82.83,-75.0,1.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:22,56,5.0,15.0,20.62,84.04,-73.0,2.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:24,76,445.0,135.0,19.21,93.5,-76.0,-1.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:26,76,463.0,158.0,19.21,93.5,-75.0,-1.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:28,56,31.0,19.0,20.64,85.64,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:30,76,482.0,158.0,19.01,93.65,-74.0,0.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:32,56,36.0,19.0,20.67,83.53,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:34,76,489.0,172.0,19.01,95.86,-75.0,2.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:36,76,510.0,172.0,19.01,95.86,-76.0,-0.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:38,56,41.0,22.0,20.69,82.63,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:40,76,513.0,177.0,18.99,94.45,-77.0,0.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:42,56,41.0,19.0,20.73,82.63,-76.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:44,76,576.0,197.0,19.01,96.57,-78.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:46,56,20.0,18.0,20.71,82.53,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:48,76,581.0,211.0,19.01,96.57,-77.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:50,56,15.0,15.0,20.71,82.53,-73.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:52,76,597.0,221.0,19.01,96.46,-77.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:54,56,15.0,15.0,20.62,82.63,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:49:56,76,618.0,221.0,19.01,96.46,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:49:58,76,618.0,217.0,19.01,96.46,-77.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:00,56,7.0,15.0,20.62,82.63,-74.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:02,76,602.0,211.0,18.96,93.75,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:04,56,7.0,15.0,20.58,82.63,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:06,76,573.0,207.0,18.96,93.75,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:08,56,7.0,15.0,20.58,82.63,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:10,76,563.0,182.0,18.99,94.15,-73.0,4.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:12,56,5.0,15.0,20.59,82.33,-75.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:14,76,576.0,187.0,18.99,94.15,-74.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:16,76,576.0,190.0,18.99,94.15,-78.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:18,56,2.0,12.0,20.59,82.33,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:20,56,0.0,12.0,20.64,82.33,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:22,76,555.0,177.0,18.98,96.77,-77.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:24,56,0.0,12.0,20.7,82.43,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:26,56,0.0,12.0,20.7,82.43,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:28,76,513.0,187.0,18.91,95.26,-71.0,10.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:30,56,0.0,12.0,20.74,82.73,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:32,76,560.0,194.0,18.91,95.26,-77.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:34,56,0.0,12.0,20.74,82.73,-74.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:36,76,560.0,191.0,18.96,97.87,-78.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:38,56,0.0,12.0,20.74,83.03,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:40,76,623.0,197.0,18.96,97.87,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:42,56,0.0,12.0,20.74,83.03,-73.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:44,76,626.0,200.0,18.96,97.87,-76.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:46,56,0.0,12.0,20.74,83.03,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:48,76,618.0,200.0,18.94,97.17,-77.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:50,56,2.0,12.0,20.66,83.13,-74.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:52,76,618.0,201.0,18.94,97.17,-79.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:54,56,5.0,15.0,20.66,83.13,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:50:56,76,620.0,207.0,18.96,97.47,-77.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:50:58,56,13.0,15.0,20.51,84.17,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:00,76,623.0,211.0,18.96,97.47,-78.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:02,56,13.0,15.0,20.51,84.17,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:04,76,623.0,210.0,18.96,97.47,-79.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:06,56,18.0,18.0,20.51,84.17,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:08,76,620.0,190.0,18.96,94.75,-77.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:10,56,20.0,18.0,20.52,83.47,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:12,76,620.0,190.0,18.96,94.75,-79.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:14,56,20.0,18.0,20.52,83.47,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:16,76,620.0,162.0,18.96,94.75,-79.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:18,56,20.0,18.0,20.52,83.47,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:20,76,568.0,162.0,18.96,94.75,-77.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:22,56,20.0,18.0,20.52,83.47,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:24,76,568.0,142.0,18.93,92.34,-80.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:26,56,20.0,18.0,20.52,83.47,-75.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:28,76,492.0,142.0,18.93,92.34,-79.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:30,56,23.0,18.0,20.55,83.84,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:32,76,492.0,133.0,18.93,92.34,-77.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:34,56,23.0,18.0,20.55,83.84,-73.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:36,76,492.0,133.0,18.93,92.34,-79.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:38,56,23.0,18.0,20.55,83.84,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:40,76,445.0,133.0,18.93,92.34,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:42,56,23.0,18.0,20.55,83.84,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:44,76,445.0,128.0,19.02,94.86,-77.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:46,56,23.0,18.0,20.55,83.84,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:48,76,445.0,128.0,19.02,94.86,-77.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:50,56,23.0,18.0,20.4,83.87,-75.0,10.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:52,76,427.0,126.0,19.02,94.86,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:54,56,26.0,15.0,20.4,83.87,-74.0,10.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:51:56,76,427.0,126.0,19.02,94.86,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:51:58,56,26.0,15.0,20.4,83.87,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:00,76,419.0,128.0,19.02,94.86,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:02,56,23.0,15.0,20.4,83.87,-74.0,12.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:04,76,419.0,128.0,19.12,96.77,-71.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:06,56,23.0,15.0,20.4,83.87,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:08,76,419.0,133.0,19.12,96.77,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:10,56,23.0,15.0,20.33,83.87,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:12,76,419.0,133.0,19.12,96.77,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:14,56,20.0,15.0,20.33,83.87,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:16,76,419.0,142.0,19.12,96.77,-76.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:18,56,20.0,15.0,20.33,83.87,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:20,76,429.0,142.0,19.12,96.77,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:22,56,18.0,15.0,20.33,83.87,-74.0,10.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:24,76,429.0,152.0,19.13,96.72,-75.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:26,56,18.0,15.0,20.33,83.87,-74.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:28,76,429.0,152.0,19.13,96.72,-77.0,11.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:30,56,18.0,18.0,20.32,85.01,-77.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:32,76,448.0,165.0,19.13,96.72,-79.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:34,56,20.0,18.0,20.32,85.01,-75.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:36,76,448.0,165.0,19.13,96.72,-74.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:38,56,20.0,18.0,20.32,85.01,-75.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:40,76,476.0,170.0,19.13,96.72,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:42,56,26.0,18.0,20.32,85.01,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:44,76,476.0,170.0,19.12,95.76,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:46,56,26.0,18.0,20.32,85.01,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:48,76,476.0,170.0,19.12,95.76,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:50,56,26.0,18.0,20.29,85.12,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:52,76,497.0,168.0,19.12,95.76,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:54,56,28.0,18.0,20.29,85.12,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:52:56,76,497.0,168.0,19.12,95.76,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:52:58,56,28.0,18.0,20.29,85.12,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:00,76,489.0,161.0,19.12,95.76,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:02,56,28.0,18.0,20.29,85.12,-75.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:04,76,489.0,161.0,19.08,93.75,-76.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:06,56,26.0,18.0,20.29,85.12,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:08,76,489.0,151.0,19.08,93.75,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:10,56,26.0,18.0,20.32,84.01,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:12,76,482.0,151.0,19.08,93.75,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:14,56,23.0,18.0,20.32,84.01,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:16,76,482.0,142.0,19.08,93.75,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:18,56,23.0,18.0,20.32,84.01,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:20,76,455.0,142.0,18.99,93.55,-71.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:22,56,23.0,18.0,20.32,84.01,-74.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:24,76,455.0,133.0,18.99,93.55,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:26,56,23.0,18.0,20.32,84.01,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:28,76,455.0,133.0,18.99,93.55,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:30,56,23.0,18.0,20.36,83.57,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:32,76,419.0,119.0,18.99,93.55,-71.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:34,56,20.0,18.0,20.36,83.57,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:36,76,419.0,119.0,18.99,93.55,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:38,56,20.0,15.0,20.36,83.57,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:40,76,419.0,109.0,18.86,93.19,-73.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:42,56,20.0,15.0,20.36,83.57,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:44,76,382.0,109.0,18.86,93.19,-74.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:46,56,18.0,15.0,20.36,83.57,-75.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:48,76,382.0,99.0,18.86,93.19,-74.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:50,56,18.0,15.0,20.41,83.57,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:52,76,353.0,99.0,18.86,93.19,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:54,56,15.0,15.0,20.41,83.57,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:53:56,76,353.0,99.0,18.86,93.19,-74.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:53:58,56,15.0,15.0,20.41,83.57,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:54:00,76,353.0,95.0,18.84,94.09,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 11:54:02,56,15.0,12.0,20.41,83.57,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 11:54:04,76,327.0,95.0,18.84,94.09,-76.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
